catalogNumber,dc:modified,basisOfRecord,institutionCode,collectionCode,associatedMedia,fieldNotes,scientificName,vernacularName,ScrapedName,AnnotatorName,VerbatimDate,identifiedBy,dateIdentified,associatedReferences,dataGeneralizations,identificationRemarks,occurenceRemarks,country,countryCode,stateProvince,county,locality,verbatimLocality,AnnotatorLocality,ScrapeGoatField,"decimal latitude","decimal longitude",geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,Kingdom,Phylum,Class,Order,Family,Genus,Species,EventDate,Day,Month,Year
JHFN1-67-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pholodomya sp.",Pholodyma,"June 17, 1906","Junius Henderson",1906-06-17,,,,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Placenticeras sp.",Placenticeras,"June 17, 1906","Junius Henderson",1906-06-17,,,,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Cardium speciosum","Cardium speciosum","June 17, 1906","Junius Henderson",1906-06-17,,,,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Mactra sp.",Mactra,"June 17, 1906","Junius Henderson",1906-06-17,,,,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-H,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Tellina sp.",Tellina,"June 17, 1906","Junius Henderson",1906-06-17,,,,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-I,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea sp.",Ostrea,"June 17, 1906","Junius Henderson",1906-06-17,,,,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-J,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Fucoides,Fucoides,"June 17, 1906","Junius Henderson",1906-06-17,,,,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-K,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Ostrea,Ostrea,"June 17, 1906","Junius Henderson",1906-06-17,,,,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-L,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Mactra,Mactra,"June 17, 1906","Junius Henderson",1906-06-17,,,,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-68-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/68?oldid=3614564",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Veniella,Veniella,"June 17, 1906","Junius Henderson",1906-06-17,,,,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-70-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/70?oldid=3614568",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Planorbis bicarinatus","Planorbis bicarinatus","June 19, 1906","Junius Henderson",1906-06-19,,,,,"United States of America",US,Colorado,,,"Cache la Poudre","Cache la Poudre",,,,,,,,,,,,,,,,,,
JHFN1-70-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/70?oldid=3614568",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pisidium,Pisidium,"June 19, 1906","Junius Henderson",1906-06-19,,,,,"United States of America",US,Colorado,,,"Cache la Poudre","Cache la Poudre",,,,,,,,,,,,,,,,,,
JHFN1-71-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,plover,plover,"June 20, 1906","Junius Henderson",1906-06-20,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-71-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,doves,dove,"June 20, 1906","Junius Henderson",1906-06-20,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-71-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"horned larks","Eremophila alpestris","June 20, 1906","Junius Henderson",1906-06-20,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-71-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"meadow larks",Sturnella,"June 20, 1906","Junius Henderson",1906-06-20,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-71-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"burrowing owls","Athene cunicularia","June 20, 1906","Junius Henderson",1906-06-20,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-71-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"lark buntings","Calamospiza melanocorys","June 20, 1906","Junius Henderson",1906-06-20,,,,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-71-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Physa,Physa,"June 20, 1906","Junius Henderson",1906-06-20,,,,,"United States of America",US,Colorado,,,"Eastman Creek","Eastman Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-82-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/82?oldid=3614574",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"June 26, 1906","Junius Henderson",1906-06-26,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"June 26, 1906","Junius Henderson",1906-06-26,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"spotted adder","Bitis schneideri","June 26, 1906","Junius Henderson",1906-06-26,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,rattlesnake,rattlesnake,"June 26, 1906","Junius Henderson",1906-06-26,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Mockingbirds,mockingbird,"June 26, 1906","Junius Henderson",1906-06-26,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Arkansas kingbird","Tyrannus verticalis","June 26, 1906","Junius Henderson",1906-06-26,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Say phoebe","Sayornis saya","June 26, 1906","Junius Henderson",1906-06-26,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,barn,"Hirundo rustica","June 26, 1906","Junius Henderson",1906-06-26,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-H,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"cliff swallows","Petrochelidon pyrrhonota","June 26, 1906","Junius Henderson",1906-06-26,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-I,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"white throated swifts","Aeronautes saxatalis","June 26, 1906","Junius Henderson",1906-06-26,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-J,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,meadowlarks,Sturnella,"June 26, 1906","Junius Henderson",1906-06-26,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-85-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/85?oldid=3614576",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"June 28, 1906","Junius Henderson",1906-06-28,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-85-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/85?oldid=3614576",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickweed,Cerastium,"June 28, 1906","Junius Henderson",1906-06-28,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-85-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/85?oldid=3614576",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"mountain mahogany",Cercocarpus,"June 28, 1906","Junius Henderson",1906-06-28,,,,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"June 28, 1906","Junius Henderson",1906-06-28,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"hairy tailed rat","hairy tailed rat","June 28, 1906","Junius Henderson",1906-06-28,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,rattlesnake,rattlesnake,"June 28, 1906","Junius Henderson",1906-06-28,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Brewerâs blackbird","Euphagus cyanocephalus","June 28, 1906","Junius Henderson",1906-06-28,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,hawks,hawks,"June 28, 1906","Junius Henderson",1906-06-28,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"June 28, 1906","Junius Henderson",1906-06-28,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,rodents,Rodentia,"June 28, 1906","Junius Henderson",1906-06-28,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-87-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/87?oldid=3614577",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"June 29, 1906","Junius Henderson",1906-06-29,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-88-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/88?oldid=3614578",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"June 29, 1906","Junius Henderson",1906-06-29,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-89-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/89?oldid=3614579",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"June 30, 1906","Junius Henderson",1906-06-30,,,,,"United States of America",US,Colorado,,,"Fitcheâs","Fitche's Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"red evening primroses",Oenothera,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,antelopes,antelopes,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,batrachians,batrachians,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,antelope,antelope,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"shore lark","Eremophila alpestris","July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"lark bunting","Calamospiza melanocorys","July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,meadowlarks,meadowlarks,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-H,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,plover,plover,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-I,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"American Rough-legged hawk","Buteo lagopus","July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-J,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,dove,dove,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-A,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Sphaerium,Sphaerium,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-B,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Physa,Physa,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-C,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Planorbis,Planorbis,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-D,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,crayfish,crayfish,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-E,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,frogs,frogs,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-F,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,(Fundulus),Fundulus,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-G,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,willows,Salix,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-H,2012-03-12,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,cottonwoods,Populus,"July 1, 1906","Junius Henderson",1906-07-01,,,,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
