catalogNumber,dc:modified,basisOfRecord,institutionCode,collectionCode,associatedMedia,fieldNotes,scientificName,vernacularName,ScrapedName,AnnotatorName,VerbatimDate,identifiedBy,dateIdentified,associatedReferences,dataGeneralizations,identificationRemarks,occurenceRemarks,country,countryCode,stateProvince,county,locality,verbatimLocality,AnnotatorLocality,ScrapeGoatField,"decimal latitude","decimal longitude",geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,Kingdom,Phylum,Class,Order,Family,Genus,Species,EventDate,Day,Month,Year
JHFN1-71-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,doves,dove,"'June 20, 1906","Junius Henderson",'1906-06-20,,"ung, {{taxon|dove|doves}}, {{taxon|Eremophila alpe",,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-71-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"horned larks","Eremophila alpestris","'June 20, 1906","Junius Henderson",'1906-06-20,," alpestris|horned larks}}, {{taxon|Sturnella|meado",,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-71-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"meadow larks",Sturnella,"'June 20, 1906","Junius Henderson",'1906-06-20,,"|Sturnella|meadow larks}}, {{taxon|Athene cunicula",,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-71-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"burrowing owls","Athene cunicularia","'June 20, 1906","Junius Henderson",'1906-06-20,,"icularia|burrowing owls}} and {{taxon|Calamospiza ",,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-71-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"lark buntings","Calamospiza melanocorys","'June 20, 1906","Junius Henderson",'1906-06-20,,"lanocorys|lark buntings}}. At 1 p.m. we arrived at",,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-71-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Physa,Physa,"'June 20, 1906","Junius Henderson",'1906-06-20,,"Collected {{taxon|Physa}} at ranch 2 miles S of Sl",,,"United States of America",US,Colorado,,,"Eastman Creek","Eastman Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-82-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/82?oldid=3614574",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"'June 26, 1906","Junius Henderson",'1906-06-26,," found a {{taxon|turtle}}. We got out the former b",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"'June 26, 1906","Junius Henderson",'1906-06-26,," another {{taxon|turtle}} and Dodds and I worked o",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"spotted adder","Bitis schneideri","'June 26, 1906","Junius Henderson",'1906-06-26,,"chneideri|spotted adder}} as we walked along a nar",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,rattlesnake,rattlesnake,"'June 26, 1906","Junius Henderson",'1906-06-26,,"big {{taxon|rattlesnake}}, the first one I have se",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Mockingbirds,mockingbird,"'June 26, 1906","Junius Henderson",'1906-06-26,,"ockingbird|Mockingbirds}} are common here, as also",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Arkansas kingbird","Tyrannus verticalis","'June 26, 1906","Junius Henderson",'1906-06-26,,"calis|Arkansas kingbird}}, {{taxon|Sayornis saya|S",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Say phoebe","Sayornis saya","'June 26, 1906","Junius Henderson",'1906-06-26,,"ayornis saya|Say phoebe}}, {{taxon|Hirundo rustica",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,barn,"Hirundo rustica","'June 26, 1906","Junius Henderson",'1906-06-26,,"on|Hirundo rustica|barn}} and {{taxon|Petrochelido",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"cliff swallows","Petrochelidon pyrrhonota","'June 26, 1906","Junius Henderson",'1906-06-26,,"rrhonota|cliff swallows}}, {{taxon|Aeronautes saxa",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"white throated swifts","Aeronautes saxatalis","'June 26, 1906","Junius Henderson",'1906-06-26,,"s|white throated swifts}} and {{taxon|Sturnella|me",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-83-J,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/83?oldid=3581869",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,meadowlarks,Sturnella,"'June 26, 1906","Junius Henderson",'1906-06-26,,"n|Sturnella|meadowlarks}}. Harry had some rhubarb ",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-85-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/85?oldid=3614576",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"'June 28, 1906","Junius Henderson",'1906-06-28,,"tes. The {{taxon|turtle}} is near the base of conc",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-85-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/85?oldid=3614576",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,chickweed,Cerastium,"'June 28, 1906","Junius Henderson",'1906-06-28,,"xon|Cerastium|chickweed}} and the tender young sho",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-85-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/85?oldid=3614576",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"mountain mahogany",Cercocarpus,"'June 28, 1906","Junius Henderson",'1906-06-28,,"arpus|mountain mahogany}}. Then while the three st",,,"United States of America",US,Colorado,,,"Chalk Bluffs","Chalf Bluffs, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"'June 28, 1906","Junius Henderson",'1906-06-28,,"sing the {{taxon|turtle}} in tissue paper, cheesec",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"hairy tailed rat","hairy tailed rat","'June 28, 1906","Junius Henderson",'1906-06-28,,"{taxon|hairy tailed rat}} in his traps. Twas fairl",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,rattlesnake,rattlesnake,"'June 28, 1906","Junius Henderson",'1906-06-28,,"d a {{taxon|rattlesnake}}. We average about one a ",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Brewer’s blackbird","Euphagus cyanocephalus","'June 28, 1906","Junius Henderson",'1906-06-28,,"alus|Brewer’s blackbird}} is common here. There ar",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,hawks,hawks,"'June 28, 1906","Junius Henderson",'1906-06-28,,"abandoned {{taxon|hawks}} nests in these cliffs an",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"'June 28, 1906","Junius Henderson",'1906-06-28,," the big {{taxon|turtle}} and this morning the sho",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-86-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/86?oldid=3581388",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,rodents,Rodentia,"'June 28, 1906","Junius Henderson",'1906-06-28,,"{taxon|Rodentia|rodents}}. They did not injure the",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-87-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/87?oldid=3614577",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"'June 29, 1906","Junius Henderson",'1906-06-29,,"oxed the {{taxon|turtle}} with the two inch planks",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-88-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/88?oldid=3614578",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"'June 29, 1906","Junius Henderson",'1906-06-29,," the big {{taxon|turtle}} is off our hands.

",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-89-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/89?oldid=3614579",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,turtle,turtle,"'June 30, 1906","Junius Henderson",'1906-06-30,," out the {{taxon|turtle}} put an abrupt point on t",,,"United States of America",US,Colorado,,,"Fitche’s","Fitche's Ranch, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"red evening primroses",Oenothera,"'July 1, 1906","Junius Henderson",'1906-07-01,,"a|red evening primroses}} a species new to me. Abo",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,antelopes,antelopes,"'July 1, 1906","Junius Henderson",'1906-07-01,,"three {{taxon|antelopes}}, the only ones yet seen ",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,batrachians,batrachians,"'July 1, 1906","Junius Henderson",'1906-07-01,,"ing {{taxon|batrachians}}, we saw another {{taxon|",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,antelope,antelope,"'July 1, 1906","Junius Henderson",'1906-07-01,,"nother {{taxon|antelope}}, a doe. Most common bird",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"shore lark","Eremophila alpestris","'July 1, 1906","Junius Henderson",'1906-07-01,,"la alpestris|shore lark}}, next the {{taxon|Calamo",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"lark bunting","Calamospiza melanocorys","'July 1, 1906","Junius Henderson",'1906-07-01,,"elanocorys|lark bunting}}, a few {{taxon|meadowlar",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,meadowlarks,meadowlarks,"'July 1, 1906","Junius Henderson",'1906-07-01,,"few {{taxon|meadowlarks}} and {{taxon|plover}}. Ha",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,plover,plover,"'July 1, 1906","Junius Henderson",'1906-07-01,,"ks}} and {{taxon|plover}}. Harry killed a fine {{t",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"American Rough-legged hawk","Buteo lagopus","'July 1, 1906","Junius Henderson",'1906-07-01,,"rican Rough-legged hawk}}. Saw first {{taxon|dove}",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-90-J,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/90?oldid=3581877",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,dove,dove,"'July 1, 1906","Junius Henderson",'1906-07-01,," Saw first {{taxon|dove}} at {{place|Crow Creek, C",,,"United States of America",US,Colorado,,,Grover,"Grover, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Sphaerium,Sphaerium,"'July 1, 1906","Junius Henderson",'1906-07-01,,"ed by {{taxon|Sphaerium}}, {{taxon|Physa}}, {{taxo",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Physa,Physa,"'July 1, 1906","Junius Henderson",'1906-07-01,,"aerium}}, {{taxon|Physa}}, {{taxon|Planorbis}}, {{",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Planorbis,Planorbis,"'July 1, 1906","Junius Henderson",'1906-07-01,,"sa}}, {{taxon|Planorbis}}, {{taxon|crayfish}}, {{t",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,crayfish,crayfish,"'July 1, 1906","Junius Henderson",'1906-07-01,,"bis}}, {{taxon|crayfish}}, {{taxon|frogs}}, fish {",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,frogs,frogs,"'July 1, 1906","Junius Henderson",'1906-07-01,,"ayfish}}, {{taxon|frogs}}, fish {{taxon|Fundulus|(",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,(Fundulus),Fundulus,"'July 1, 1906","Junius Henderson",'1906-07-01,,"xon|Fundulus|(Fundulus)}} etc., banks lined with f",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,willows,Salix,"'July 1, 1906","Junius Henderson",'1906-07-01,,"e {{taxon|Salix|willows}} and a few {{taxon|Populu",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,cottonwoods,Populus,"'July 1, 1906","Junius Henderson",'1906-07-01,,"xon|Populus|cottonwoods}}. Reached here at 4:30. F",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,magpies,magpies,"'July 1, 1906","Junius Henderson",'1906-07-01,,"0. Find {{taxon|magpies}} here and mocking big (si",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-J,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Sphaerium,Sphaerium,"'July 1, 1906","Junius Henderson",'1906-07-01,,"where {{taxon|Sphaerium}} are very abundant, and i",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-K,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Physa,Physa,"'July 1, 1906","Junius Henderson",'1906-07-01,,"pecies of {{taxon|Physa}} and {{taxon|Planorbis tr",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-L,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Planorbis trivolvis","Planorbis trivolvis","'July 1, 1906","Junius Henderson",'1906-07-01,,"xon|Planorbis trivolvis}}, {{taxon|Planorbis bicar",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-M,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"P. bicarinatus","Planorbis bicarinatus","'July 1, 1906","Junius Henderson",'1906-07-01,,"arinatus|P. bicarinatus}}, and {{taxon|Planorbis p",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-91-N,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/91?oldid=3614580",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"P. parvus","Planorbis parvus","'July 1, 1906","Junius Henderson",'1906-07-01,,"norbis parvus|P. parvus}}. Also found {{taxon|turt",,,"United States of America",US,Colorado,,,"Crow Creek","Crow Creek, Colorado",,,,,,,,,,,,,,,,,,
